species,animal_id,N_animals,BW,BW_units,BW_init,BW_init_units,strain,dose,dose_units,time,time_units,conc_mean,conc_sd,standard_error,conc_units,route,matrix,sex,dtxsid,source
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,16,hour,0.011,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,24,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,36,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,48,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,72,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,120,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,144,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,168,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,192,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,240,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659286,1,-1,NA,209,g,sprague-dawley,0.1,mg/kg,312,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,1,hour,0.478,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,2,hour,0.479,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,4,hour,0.427,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,8,hour,0.139,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,12,hour,0.065,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,16,hour,0.021,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,24,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,36,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,48,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,72,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,120,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,144,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,168,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,192,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,240,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
rat,659288,1,-1,NA,202,g,sprague-dawley,0.1,mg/kg,312,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix M
